customer_id,gender,age,region,signup_date
2044,Male,58,Kisumu,05/07/2024
2045,Female,36,Kisumu,26/06/2023
2046,Female,22,Mombasa,28/05/2022
2047,Female,49,Mombasa,18/10/2023
2048,Male,39,Eldoret,08/03/2022
2049,Male,23,Nairobi,24/07/2023
2050,Male,52,Nakuru,18/01/2024
2051,Female,39,Nakuru,19/03/2023
2052,Male,18,Nairobi,15/06/2024
2053,Female,37,Nairobi,03/02/2023
2054,Female,39,Kisumu,27/04/2023
2055,Male,28,Nakuru,05/08/2024
2056,Male,30,Eldoret,05/07/2022
2057,Female,59,Mombasa,18/06/2022
2058,Male,20,Kisumu,22/05/2023
2059,Female,26,Nakuru,05/06/2023
2060,Male,29,Nairobi,10/06/2022
2061,Male,40,Nakuru,06/12/2022
2062,Female,31,Eldoret,05/12/2023
2063,Male,50,Kisumu,02/04/2024
2064,Female,35,Nairobi,24/02/2024
2065,Male,58,Eldoret,11/05/2022
2066,Female,26,Mombasa,31/05/2023
2067,Female,40,Kisumu,20/06/2023
2068,Male,27,Eldoret,11/01/2024
2069,Female,36,Eldoret,20/02/2024
2070,Male,64,Nairobi,11/08/2023
2071,Male,22,Mombasa,27/12/2023
2072,Male,64,Eldoret,31/07/2024
2073,Female,40,Kisumu,23/09/2024
2074,Female,47,Eldoret,11/01/2023
2075,Male,42,Nakuru,23/07/2022
2076,Male,45,Kisumu,15/09/2024
2077,Female,51,Kisumu,23/10/2023
2078,Male,62,Eldoret,16/03/2022
2079,Male,64,Nairobi,11/01/2024
2080,Female,42,Kisumu,31/10/2022
2081,Male,27,Nakuru,21/12/2024
2082,Female,31,Nairobi,24/07/2023
2083,Male,59,Nairobi,25/02/2024
2084,Female,63,Nairobi,13/09/2024
2085,Male,47,Kisumu,17/08/2022
2086,Male,58,Nairobi,07/12/2024
2087,Female,42,Eldoret,25/09/2022
2088,Male,31,Nairobi,28/12/2023
2089,Female,52,Nakuru,12/03/2024
2090,Male,51,Mombasa,11/09/2022
2091,Female,27,Nakuru,14/08/2024
2092,Female,52,Kisumu,19/05/2024
2093,Female,28,Nairobi,28/03/2022
2094,Female,28,Nairobi,14/11/2024
2095,Male,38,Eldoret,10/08/2022
2096,Male,38,Nairobi,16/09/2024
2097,Female,39,Nakuru,01/02/2023
2098,Female,62,Kisumu,26/07/2024
2099,Female,24,Mombasa,26/05/2023
2100,Male,34,Nairobi,15/07/2023
2101,Male,19,Mombasa,25/04/2024
2102,Male,29,Nairobi,16/03/2023
2103,Male,59,Kisumu,07/11/2022
2104,Female,35,Nakuru,04/02/2022
2105,Female,28,Kisumu,05/08/2022
2106,Female,33,Mombasa,22/12/2023
2107,Male,35,Nairobi,12/10/2024
2108,Male,52,Mombasa,03/06/2023
2109,Male,43,Nakuru,26/09/2022
2110,Female,33,Kisumu,30/09/2023
2111,Female,23,Mombasa,20/04/2023
2112,Male,61,Mombasa,31/03/2022
2113,Female,60,Nakuru,01/12/2024
2114,Male,64,Nairobi,08/09/2024
2115,Male,64,Mombasa,15/10/2022
2116,Female,59,Nakuru,26/04/2023
2117,Male,29,Nairobi,29/09/2023
2118,Female,30,Nairobi,16/05/2023
2119,Male,21,Kisumu,21/02/2022
2120,Female,56,Nakuru,13/04/2022
2121,Female,19,Nairobi,30/11/2023
2122,Female,43,Kisumu,03/11/2024
2123,Male,44,Eldoret,15/04/2023
2124,Male,44,Nakuru,03/03/2023
2125,Female,32,Eldoret,20/04/2022
2126,Female,25,Nairobi,30/05/2023
2127,Male,24,Nakuru,09/03/2022
2128,Male,64,Kisumu,24/01/2023
2129,Male,63,Nairobi,04/11/2022
2130,Female,57,Nakuru,25/12/2024
2131,Male,29,Nakuru,05/04/2023
2132,Male,30,Eldoret,13/12/2022
2133,Female,60,Nairobi,21/11/2022
2134,Male,34,Kisumu,29/10/2023
2135,Male,34,Kisumu,22/11/2024
2136,Male,53,Nairobi,09/03/2022
2137,Female,38,Nairobi,06/07/2022
2138,Female,25,Mombasa,11/07/2022
2139,Female,22,Eldoret,04/03/2023
2140,Female,43,Nairobi,04/08/2022
2141,Female,33,Nairobi,26/06/2022
2142,Female,53,Mombasa,15/07/2023
2143,Female,45,Mombasa,30/05/2024
2144,Male,46,Nakuru,18/09/2023
2145,Male,64,Kisumu,30/08/2023
2146,Female,29,Eldoret,28/06/2022
2147,Male,54,Nakuru,30/01/2023
2148,Male,47,Nairobi,25/05/2024
2149,Female,40,Mombasa,19/08/2024
2150,Male,33,Kisumu,17/07/2022
2151,Male,31,Nakuru,26/08/2024
2152,Male,27,Kisumu,31/10/2023
2153,Male,24,Mombasa,02/04/2023
2154,Male,62,Nakuru,13/03/2022
2155,Female,54,Nakuru,11/08/2022
2156,Female,46,Kisumu,03/10/2022
2157,Female,20,Mombasa,27/07/2023
2158,Male,32,Nairobi,12/07/2024
2159,Female,53,Nakuru,16/04/2023
2160,Male,64,Nairobi,30/03/2023
2161,Male,63,Mombasa,26/08/2024
2162,Male,36,Nakuru,07/01/2022
2163,Male,30,Nakuru,07/07/2022
2164,Female,59,Nairobi,04/01/2022
2165,Female,38,Eldoret,25/06/2024
2166,Male,54,Nairobi,04/11/2024
2167,Female,44,Nairobi,17/08/2024
2168,Male,46,Eldoret,09/06/2023
2169,Female,37,Mombasa,22/09/2023
2170,Female,42,Mombasa,14/02/2024
2171,Male,23,Nakuru,26/12/2022
2172,Female,53,Kisumu,02/06/2023
2173,Male,19,Kisumu,19/11/2024
2174,Female,39,Nakuru,09/07/2024
2175,Male,49,Kisumu,01/05/2024
2176,Male,33,Nairobi,23/07/2024
2177,Female,35,Nairobi,19/06/2024
2178,Female,22,Eldoret,03/02/2023
2179,Male,53,Eldoret,17/06/2022
2180,Female,47,Nakuru,12/01/2023
2181,Female,62,Nakuru,30/08/2023
2182,Male,36,Nakuru,07/10/2024
2183,Male,40,Nairobi,12/08/2023
2184,Female,51,Kisumu,17/02/2022
2185,Male,30,Nakuru,21/10/2024
2186,Male,60,Nakuru,22/06/2022
2187,Male,46,Nairobi,21/05/2023
2188,Female,53,Nairobi,02/02/2023
2189,Female,39,Nairobi,21/10/2022
2190,Male,64,Kisumu,06/07/2023
2191,Female,53,Nakuru,29/04/2024
2192,Male,26,Mombasa,05/11/2024
2193,Female,56,Mombasa,03/06/2024
2194,Male,36,Nakuru,30/09/2024
2195,Male,55,Nakuru,14/05/2022
2196,Female,23,Nakuru,10/02/2024
2197,Male,64,Nakuru,23/05/2023
2198,Female,32,Kisumu,25/12/2024
2199,Female,37,Mombasa,25/04/2023
2200,Male,26,Eldoret,12/05/2024
2201,Male,49,Mombasa,04/04/2023
2202,Female,21,Mombasa,18/09/2023
2203,Male,35,Nairobi,08/06/2022
2204,Male,22,Nakuru,10/06/2022
2205,Male,37,Nakuru,28/07/2024
2206,Male,40,Nakuru,04/06/2022
2207,Male,28,Nairobi,01/05/2023
2208,Female,54,Kisumu,08/03/2023
2209,Female,39,Kisumu,16/11/2024
2210,Male,21,Eldoret,30/09/2024
2211,Male,46,Kisumu,01/11/2024
2212,Male,61,Kisumu,08/03/2022
2213,Female,51,Nakuru,26/06/2023
2214,Male,30,Mombasa,06/04/2022
2215,Female,59,Kisumu,03/08/2022
2216,Female,26,Kisumu,13/07/2022
2217,Female,59,Nairobi,03/06/2024
2218,Male,48,Eldoret,08/02/2022
2219,Female,24,Nairobi,27/07/2024
2220,Male,21,Nakuru,27/07/2024
2221,Female,36,Mombasa,25/07/2022
2222,Male,59,Eldoret,30/07/2024
2223,Female,47,Nairobi,09/07/2023
2224,Male,48,Kisumu,29/04/2023
2225,Female,52,Kisumu,10/02/2024
2226,Male,38,Eldoret,06/09/2022
2227,Male,48,Kisumu,08/01/2023
2228,Male,36,Nairobi,28/05/2024
2229,Male,48,Nairobi,14/04/2024
2230,Female,49,Kisumu,20/05/2024
2231,Female,19,Kisumu,03/12/2023
2232,Male,27,Nakuru,18/05/2022
2233,Female,19,Mombasa,05/08/2024
2234,Male,19,Eldoret,02/04/2023
2235,Male,41,Nairobi,24/03/2024
2236,Female,34,Eldoret,02/04/2024
2237,Male,49,Nakuru,30/07/2024
2238,Male,33,Nairobi,20/03/2023
2239,Female,33,Nakuru,19/12/2022
2240,Male,63,Nakuru,22/09/2024
2241,Male,56,Kisumu,04/03/2024
2242,Male,48,Eldoret,15/02/2023
2243,Male,60,Eldoret,09/11/2023
2244,Female,41,Kisumu,29/03/2023
2245,Female,18,Eldoret,23/02/2023
2246,Female,28,Kisumu,26/03/2023
2247,Male,38,Nairobi,21/09/2024
2248,Male,21,Nakuru,20/02/2022
2249,Female,24,Nakuru,29/07/2022
2250,Male,43,Eldoret,06/06/2024
2251,Male,64,Mombasa,24/09/2024
2252,Male,29,Nakuru,19/09/2024
2253,Male,48,Kisumu,29/04/2024
2254,Female,34,Mombasa,19/09/2023
2255,Female,50,Mombasa,10/11/2023
2256,Female,28,Nakuru,16/02/2024
2257,Male,45,Nakuru,25/10/2023
2258,Female,49,Nakuru,25/09/2022
2259,Female,18,Kisumu,26/04/2022
2260,Male,64,Mombasa,24/01/2024
2261,Male,45,Eldoret,29/11/2024
2262,Female,59,Kisumu,01/07/2022
2263,Female,24,Nairobi,21/06/2024
2264,Female,19,Nakuru,03/08/2024
2265,Female,59,Mombasa,15/09/2022
2266,Male,41,Kisumu,24/05/2023
2267,Female,21,Nairobi,02/04/2022
2268,Female,61,Kisumu,29/05/2022
2269,Male,36,Kisumu,27/04/2022
2270,Female,43,Eldoret,03/04/2023
2271,Male,28,Eldoret,19/07/2023
2272,Male,57,Kisumu,24/03/2024
2273,Male,60,Nairobi,14/02/2022
2274,Female,28,Mombasa,13/02/2024
2275,Female,62,Mombasa,22/08/2022
2276,Male,20,Nakuru,16/07/2022
2277,Female,29,Nakuru,25/01/2022
2278,Female,20,Mombasa,30/01/2023
2279,Male,59,Kisumu,15/12/2023
2280,Male,44,Kisumu,25/11/2024
2281,Female,19,Eldoret,11/08/2022
2282,Male,33,Eldoret,13/05/2024
2283,Female,19,Nakuru,14/06/2023
2284,Female,47,Mombasa,14/09/2022
2285,Female,37,Kisumu,16/10/2023
2286,Female,55,Mombasa,14/08/2023
2287,Male,45,Nairobi,20/03/2023
2288,Male,42,Mombasa,22/02/2023
2289,Male,49,Nairobi,28/07/2023
2290,Male,27,Eldoret,09/05/2022
2291,Female,59,Eldoret,07/10/2024
2292,Female,57,Nakuru,07/12/2022
2293,Male,50,Mombasa,20/03/2024
2294,Female,30,Mombasa,18/09/2024
2295,Female,58,Nairobi,10/04/2022
2296,Female,59,Eldoret,08/02/2022
2297,Male,64,Nairobi,20/09/2022
2298,Male,54,Eldoret,30/05/2022
2299,Male,33,Nairobi,21/11/2023
2300,Female,62,Eldoret,23/03/2024
2301,Male,39,Nairobi,07/08/2022
2302,Male,37,Eldoret,24/06/2024
2303,Male,60,Nairobi,01/09/2022
2304,Male,44,Mombasa,04/06/2024
2305,Male,58,Nakuru,10/08/2023
2306,Male,33,Nairobi,02/06/2023
2307,Female,51,Nakuru,10/11/2024
2308,Female,49,Mombasa,09/07/2022
2309,Male,43,Mombasa,03/07/2024
2310,Male,42,Eldoret,07/09/2023
2311,Female,19,Nakuru,05/05/2024
2312,Female,29,Kisumu,11/04/2023
2313,Male,57,Eldoret,09/04/2022
2314,Male,26,Nakuru,09/04/2024
2315,Male,29,Nairobi,23/09/2024
2316,Male,43,Nairobi,25/02/2022
2317,Female,26,Mombasa,11/11/2024
2318,Male,27,Kisumu,03/08/2023
2319,Male,49,Nairobi,04/07/2022
2320,Male,51,Nakuru,06/06/2023
2321,Male,37,Nakuru,21/09/2022
2322,Female,56,Nairobi,27/11/2024
2323,Female,19,Nakuru,29/09/2024
2324,Female,18,Nakuru,03/05/2022
2325,Male,53,Mombasa,28/10/2022
2326,Male,41,Kisumu,12/04/2024
2327,Female,44,Mombasa,26/12/2024
2328,Male,19,Kisumu,07/10/2023
2329,Male,48,Nakuru,23/05/2024
2330,Female,31,Kisumu,29/01/2023
2331,Female,19,Nakuru,23/10/2023
2332,Female,46,Nakuru,10/03/2022
2333,Female,32,Mombasa,01/02/2024
2334,Male,29,Mombasa,16/11/2022
2335,Male,54,Eldoret,26/06/2022
2336,Female,45,Nairobi,07/08/2023
2337,Male,37,Eldoret,05/08/2023
2338,Female,56,Eldoret,21/04/2022
2339,Female,41,Kisumu,25/09/2024
2340,Male,38,Nakuru,28/01/2024
2341,Female,27,Nakuru,10/10/2022
2342,Male,63,Nakuru,13/07/2022
2343,Male,31,Nairobi,24/08/2024
2344,Male,54,Kisumu,06/12/2024
2345,Male,35,Kisumu,04/09/2024
2346,Female,41,Nakuru,08/12/2022
2347,Male,31,Eldoret,06/06/2023
2348,Female,51,Nairobi,11/03/2024
2349,Female,29,Eldoret,21/06/2024
2350,Female,39,Mombasa,11/05/2022
2351,Female,23,Kisumu,24/03/2024
2352,Male,53,Kisumu,02/03/2022
2353,Male,62,Eldoret,13/06/2022
2354,Female,53,Nairobi,29/09/2022
2355,Female,39,Kisumu,13/05/2022
2356,Male,31,Eldoret,24/09/2024
2357,Female,33,Nairobi,07/02/2022
2358,Male,53,Eldoret,09/09/2023
2359,Female,42,Nairobi,19/04/2023
2360,Male,49,Nakuru,28/02/2022
2361,Female,50,Nairobi,12/08/2023
2362,Female,62,Mombasa,14/05/2023
2363,Male,53,Nakuru,21/07/2023
2364,Female,37,Eldoret,21/07/2023
2365,Female,35,Nakuru,22/06/2024
2366,Male,55,Nakuru,18/01/2023
2367,Female,20,Eldoret,26/03/2022
2368,Male,40,Eldoret,19/09/2023
2369,Male,49,Mombasa,05/04/2024
2370,Female,62,Eldoret,20/10/2022
2371,Female,33,Kisumu,08/12/2024
2372,Female,22,Kisumu,26/12/2024
2373,Female,21,Mombasa,26/02/2024
2374,Female,38,Nairobi,09/05/2022
2375,Female,57,Nairobi,29/01/2022
2376,Female,31,Kisumu,23/11/2023
2377,Male,56,Eldoret,13/05/2022
2378,Female,48,Mombasa,08/10/2023
2379,Male,31,Nairobi,20/11/2023
2380,Female,23,Nairobi,18/06/2023
2381,Female,29,Nakuru,31/05/2023
2382,Male,33,Kisumu,17/08/2024
2383,Female,34,Eldoret,14/06/2022
2384,Female,62,Mombasa,15/07/2024
2385,Male,40,Nairobi,21/07/2024
2386,Female,31,Nakuru,11/07/2023
2387,Female,24,Kisumu,11/11/2023
2388,Female,63,Kisumu,19/09/2024
2389,Male,49,Mombasa,25/10/2024
2390,Female,32,Nairobi,27/01/2024
2391,Female,61,Mombasa,04/05/2024
2392,Female,34,Mombasa,08/05/2023
2393,Female,58,Nakuru,11/10/2023
2394,Male,64,Kisumu,18/09/2024
2395,Male,61,Eldoret,20/09/2023
2396,Female,51,Kisumu,17/09/2023
2397,Female,22,Kisumu,27/06/2023
2398,Male,62,Nakuru,07/01/2022
2399,Male,44,Eldoret,11/08/2024
2400,Female,40,Nairobi,30/05/2023
2401,Male,57,Eldoret,25/01/2024
2402,Female,31,Nairobi,14/03/2022
2403,Male,32,Eldoret,10/01/2022
2404,Male,60,Mombasa,16/07/2023
2405,Male,50,Eldoret,02/05/2022
2406,Male,48,Nakuru,18/11/2023
2407,Female,52,Nairobi,28/05/2023
2408,Male,34,Kisumu,16/09/2024
2409,Male,45,Nakuru,17/03/2023
2410,Female,36,Nairobi,27/11/2024
2411,Male,63,Nairobi,03/12/2023
2412,Male,40,Kisumu,14/08/2023
2413,Female,49,Mombasa,08/03/2022
2414,Male,57,Nakuru,17/01/2022
2415,Female,30,Kisumu,03/01/2023
2416,Female,37,Kisumu,22/06/2024
2417,Female,52,Mombasa,22/12/2023
2418,Female,22,Nakuru,15/08/2024
2419,Male,26,Kisumu,26/06/2024
2420,Female,46,Mombasa,15/09/2024
2421,Male,23,Nakuru,18/04/2023
2422,Male,42,Eldoret,25/04/2022
2423,Male,48,Nairobi,10/04/2022
2424,Male,39,Mombasa,14/03/2023
2425,Male,19,Nairobi,15/12/2022
2426,Male,62,Eldoret,19/05/2022
2427,Male,22,Kisumu,07/04/2024
2428,Male,44,Kisumu,20/11/2022
2429,Male,42,Nakuru,25/04/2024
2430,Male,25,Mombasa,21/10/2022
2431,Female,18,Mombasa,25/08/2024
2432,Female,37,Nakuru,15/03/2022
2433,Female,61,Nairobi,29/04/2023
2434,Male,40,Kisumu,16/01/2022
2435,Female,49,Kisumu,03/03/2024
2436,Female,28,Mombasa,31/05/2023
2437,Female,56,Mombasa,13/07/2024
2438,Male,64,Nakuru,03/04/2024
2439,Male,41,Eldoret,02/06/2023
2440,Male,28,Nairobi,09/05/2022
2441,Male,46,Eldoret,26/05/2023
2442,Female,43,Eldoret,27/02/2023
2443,Female,33,Mombasa,20/01/2023
2444,Female,52,Mombasa,20/08/2022
2445,Female,37,Mombasa,16/08/2024
2446,Male,63,Eldoret,04/04/2024
2447,Male,20,Nairobi,06/03/2022
2448,Male,18,Mombasa,12/04/2024
2449,Female,64,Kisumu,07/09/2023
2450,Male,18,Nairobi,11/03/2024
2451,Male,34,Kisumu,05/10/2022
2452,Female,19,Nairobi,01/01/2023
2453,Female,46,Mombasa,31/05/2023
2454,Male,37,Nakuru,15/03/2023
2455,Male,23,Mombasa,04/03/2023
2456,Male,25,Eldoret,30/12/2023
2457,Male,46,Eldoret,31/01/2023
2458,Male,50,Nairobi,09/08/2023
2459,Male,20,Eldoret,10/01/2023
2460,Female,52,Mombasa,05/08/2024
2461,Female,22,Kisumu,03/04/2022
2462,Female,44,Mombasa,17/11/2022
2463,Male,61,Nairobi,30/10/2024
2464,Female,29,Eldoret,02/07/2024
2465,Male,37,Kisumu,05/07/2024
2466,Male,62,Nakuru,05/04/2022
2467,Female,37,Kisumu,16/08/2024
2468,Male,26,Kisumu,12/03/2022
2469,Male,56,Mombasa,26/10/2023
2470,Female,21,Nakuru,26/08/2024
2471,Female,36,Nairobi,10/08/2023
2472,Female,55,Nairobi,28/12/2023
2473,Male,44,Kisumu,03/01/2023
2474,Female,62,Kisumu,20/02/2022
2475,Female,60,Eldoret,14/09/2024
2476,Male,30,Nakuru,17/09/2022
2477,Female,30,Kisumu,07/06/2022
2478,Female,39,Eldoret,09/04/2022
2479,Female,45,Nakuru,29/08/2022
2480,Male,64,Nairobi,21/07/2022
2481,Male,62,Eldoret,26/09/2023
2482,Male,39,Nakuru,16/01/2024
2483,Male,60,Eldoret,05/05/2023
2484,Female,36,Kisumu,02/08/2023
2485,Male,25,Mombasa,11/06/2023
2486,Male,25,Nairobi,30/09/2022
2487,Female,59,Kisumu,25/02/2024
2488,Female,43,Kisumu,29/03/2023
2489,Female,43,Nakuru,13/12/2022
2490,Male,40,Eldoret,26/03/2024
2491,Male,60,Nairobi,18/02/2023
2492,Male,30,Kisumu,07/03/2023
2493,Female,45,Nakuru,14/01/2023
2494,Female,26,Nairobi,24/09/2024
2495,Male,37,Eldoret,13/06/2024
2496,Female,36,Kisumu,04/03/2023
2497,Female,56,Kisumu,11/07/2022
2498,Female,29,Kisumu,10/02/2022
2499,Male,32,Nairobi,16/05/2022
2500,Female,48,Nairobi,16/04/2022
2501,Female,31,Nairobi,03/06/2023
2502,Male,28,Nairobi,24/03/2024
2503,Male,43,Nakuru,06/05/2022
2504,Female,59,Mombasa,04/02/2023
2505,Female,44,Nakuru,20/03/2022
2506,Male,28,Kisumu,24/01/2023
2507,Male,55,Nakuru,15/03/2022
2508,Female,51,Eldoret,25/10/2024
2509,Female,60,Nairobi,23/03/2022
2510,Female,36,Eldoret,15/02/2024
2511,Female,23,Eldoret,17/09/2024
2512,Male,63,Kisumu,05/10/2022
2513,Female,55,Nairobi,19/04/2024
2514,Female,59,Eldoret,12/08/2022
2515,Male,45,Kisumu,27/12/2024
2516,Female,18,Nairobi,29/08/2023
2517,Male,52,Mombasa,19/01/2022
2518,Female,57,Kisumu,02/10/2023
2519,Female,25,Nakuru,07/04/2022
2520,Male,64,Nairobi,11/12/2024
2521,Male,24,Eldoret,24/06/2022
2522,Female,28,Eldoret,14/12/2022
2523,Female,56,Nakuru,01/01/2022
2524,Female,21,Nakuru,04/03/2022
2525,Male,42,Eldoret,14/08/2022
2526,Female,29,Nairobi,27/02/2023
2527,Male,43,Kisumu,08/11/2024
2528,Male,55,Nakuru,31/01/2022
2529,Female,63,Nakuru,24/04/2024
2530,Male,29,Nakuru,25/09/2023
2531,Female,60,Mombasa,24/01/2022
2532,Female,54,Nairobi,16/04/2024
2533,Female,63,Nairobi,09/09/2024
2534,Female,41,Nairobi,10/06/2022
2535,Female,33,Nairobi,24/04/2022
2536,Male,30,Nairobi,19/05/2023
2537,Male,42,Eldoret,12/08/2024
2538,Female,21,Nakuru,23/12/2022
2539,Female,28,Eldoret,18/06/2022
2540,Male,49,Mombasa,26/08/2024
2541,Male,24,Kisumu,30/08/2022
2542,Male,63,Nakuru,19/05/2022
2543,Male,28,Mombasa,07/04/2022
2544,Female,45,Eldoret,27/05/2022
2545,Female,58,Kisumu,16/12/2024
2546,Male,40,Mombasa,01/12/2024
2547,Female,62,Kisumu,15/05/2024
2548,Male,40,Mombasa,27/06/2023
2549,Female,45,Eldoret,23/11/2023
2550,Male,60,Kisumu,22/10/2024
2551,Female,64,Mombasa,22/06/2024
2552,Male,43,Eldoret,31/12/2023
2553,Male,42,Nakuru,27/11/2022
2554,Female,46,Eldoret,09/09/2023
2555,Male,36,Eldoret,08/02/2023
2556,Female,50,Nakuru,23/05/2023
2557,Female,53,Eldoret,04/11/2024
2558,Male,31,Nakuru,14/08/2022
2559,Female,31,Nakuru,10/09/2024
2560,Female,52,Nakuru,14/05/2024
2561,Female,47,Mombasa,15/01/2024
2562,Female,45,Kisumu,08/05/2023
2563,Female,34,Mombasa,15/11/2022
2564,Male,20,Nakuru,12/02/2024
2565,Female,33,Kisumu,28/03/2023
2566,Female,63,Kisumu,01/08/2024
2567,Female,47,Nakuru,27/04/2024
2568,Female,46,Kisumu,13/10/2024
2569,Female,62,Kisumu,02/06/2024
2570,Male,32,Mombasa,23/02/2023
2571,Female,63,Kisumu,14/05/2024
2572,Male,42,Nakuru,28/02/2024
2573,Male,55,Nairobi,10/05/2023
2574,Male,59,Nairobi,28/11/2024
2575,Male,64,Nairobi,11/06/2022
2576,Female,55,Nakuru,01/05/2022
2577,Male,40,Nairobi,03/02/2023
2578,Male,42,Mombasa,29/12/2023
2579,Female,59,Nakuru,15/07/2023
2580,Female,24,Nakuru,27/08/2023
2581,Female,39,Nakuru,24/06/2023
2582,Male,34,Kisumu,22/12/2022
2583,Female,35,Kisumu,22/10/2023
2584,Female,58,Kisumu,08/03/2023
2585,Male,27,Eldoret,24/12/2024
2586,Female,27,Mombasa,17/07/2023
2587,Female,24,Nakuru,27/03/2024
2588,Female,55,Nakuru,12/12/2023
2589,Female,44,Kisumu,12/01/2022
2590,Male,50,Nakuru,27/08/2022
2591,Female,18,Nakuru,29/03/2023
2592,Female,61,Nairobi,18/01/2023
2593,Male,51,Nakuru,21/02/2024
2594,Female,21,Eldoret,17/02/2022
2595,Male,34,Kisumu,13/11/2022
2596,Female,21,Mombasa,28/07/2022
2597,Male,60,Mombasa,31/07/2023
2598,Male,43,Nairobi,11/11/2022
2599,Male,21,Mombasa,24/01/2024
2600,Male,18,Mombasa,25/11/2024
2601,Female,24,Kisumu,03/07/2024
2602,Male,47,Kisumu,25/01/2024
2603,Female,26,Eldoret,08/07/2023
2604,Male,52,Nairobi,07/02/2023
2605,Male,25,Mombasa,08/02/2022
2606,Male,41,Eldoret,04/08/2023
2607,Female,36,Nairobi,29/06/2022
2608,Male,53,Mombasa,12/01/2022
2609,Female,60,Mombasa,31/07/2024
2610,Female,44,Kisumu,02/07/2023
2611,Female,49,Nakuru,04/03/2022
2612,Female,31,Nairobi,23/04/2024
2613,Female,35,Mombasa,05/10/2024
2614,Female,45,Nairobi,03/02/2022
2615,Female,46,Eldoret,22/01/2024
2616,Female,33,Eldoret,18/02/2022
2617,Female,52,Nakuru,20/10/2023
2618,Male,64,Mombasa,02/12/2023
2619,Male,48,Kisumu,16/12/2024
2620,Male,21,Mombasa,19/04/2022
2621,Male,54,Nairobi,11/09/2024
2622,Male,34,Eldoret,24/01/2022
2623,Female,56,Nairobi,09/08/2022
2624,Female,63,Nakuru,11/11/2022
2625,Female,43,Eldoret,21/10/2022
2626,Female,56,Kisumu,30/10/2024
2627,Female,58,Eldoret,16/10/2024
2628,Female,21,Mombasa,14/10/2024
2629,Female,47,Mombasa,30/09/2023
2630,Male,47,Eldoret,24/09/2022
2631,Male,39,Nakuru,29/03/2022
2632,Male,28,Mombasa,31/03/2023
2633,Male,19,Mombasa,27/01/2024
2634,Female,61,Kisumu,07/03/2023
2635,Female,29,Eldoret,29/06/2024
2636,Female,47,Mombasa,30/08/2022
2637,Male,53,Nakuru,03/12/2023
2638,Female,35,Nairobi,20/06/2024
2639,Female,43,Eldoret,11/01/2024
2640,Female,24,Kisumu,07/03/2022
2641,Male,18,Mombasa,29/08/2024
2642,Female,43,Nakuru,13/01/2023
2643,Male,40,Eldoret,23/01/2023
2644,Male,43,Nakuru,20/02/2024
2645,Male,62,Nakuru,28/07/2022
2646,Male,23,Kisumu,16/01/2022
2647,Female,23,Eldoret,12/09/2024
2648,Male,61,Mombasa,02/01/2023
2649,Male,25,Kisumu,19/02/2024
2650,Female,41,Mombasa,16/03/2023
2651,Female,39,Nairobi,21/11/2023
2652,Male,36,Nakuru,25/11/2024
2653,Female,54,Nairobi,26/04/2024
2654,Male,35,Nakuru,26/02/2023
2655,Male,48,Kisumu,31/08/2023
2656,Male,54,Mombasa,20/01/2022
2657,Male,47,Mombasa,07/11/2023
2658,Female,59,Kisumu,17/01/2023
2659,Male,50,Eldoret,01/09/2023
2660,Female,27,Nairobi,23/05/2022
2661,Female,54,Nairobi,03/03/2022
2662,Female,29,Mombasa,26/08/2022
2663,Female,47,Mombasa,15/07/2024
2664,Male,44,Mombasa,08/12/2022
2665,Female,56,Kisumu,31/03/2023
2666,Male,26,Eldoret,09/10/2022
2667,Female,38,Nairobi,04/06/2024
2668,Female,29,Nakuru,21/10/2024
2669,Male,46,Kisumu,24/12/2023
2670,Male,50,Nairobi,28/03/2022
2671,Male,60,Eldoret,27/10/2023
2672,Female,32,Kisumu,11/05/2024
2673,Female,19,Nairobi,02/03/2022
2674,Male,56,Kisumu,07/03/2024
2675,Male,61,Nairobi,05/04/2022
2676,Male,35,Nairobi,25/02/2024
2677,Male,20,Eldoret,18/08/2024
2678,Female,24,Nakuru,24/10/2022
2679,Male,60,Eldoret,25/11/2023
2680,Male,35,Nairobi,03/02/2023
2681,Male,61,Kisumu,03/08/2024
2682,Male,55,Eldoret,18/06/2023
2683,Female,54,Nakuru,06/02/2023
2684,Male,50,Nairobi,10/05/2022
2685,Female,61,Eldoret,19/10/2022
2686,Male,48,Eldoret,03/10/2022
2687,Male,28,Eldoret,30/06/2024
2688,Female,21,Eldoret,14/07/2024
2689,Male,35,Kisumu,24/02/2022
2690,Female,21,Nakuru,09/01/2024
2691,Female,51,Nakuru,15/11/2024
2692,Male,46,Nairobi,04/02/2024
2693,Female,41,Mombasa,04/10/2023
2694,Female,39,Kisumu,25/12/2023
2695,Female,19,Nairobi,12/03/2024
2696,Female,61,Nairobi,08/01/2024
2697,Female,23,Eldoret,28/01/2024
2698,Female,59,Mombasa,21/07/2023
2699,Female,42,Mombasa,06/12/2022
2700,Female,38,Kisumu,02/06/2022
2701,Male,33,Mombasa,30/09/2024
2702,Male,48,Nairobi,03/03/2023
2703,Female,31,Mombasa,29/09/2024
2704,Male,56,Mombasa,23/07/2022
2705,Female,45,Nakuru,21/11/2022
2706,Female,49,Nairobi,07/08/2024
2707,Male,45,Mombasa,08/08/2024
2708,Female,26,Mombasa,27/07/2024
