order_id,payment_method,payment_status
45427,M-Pesa,Completed
45428,Cash on Delivery,Completed
45429,Card,Failed
45430,M-Pesa,Completed
45431,M-Pesa,Completed
45432,M-Pesa,Completed
45433,M-Pesa,Completed
45434,Cash on Delivery,Completed
45435,Cash on Delivery,Refunded
45436,M-Pesa,Completed
45437,Card,Completed
45438,Cash on Delivery,Refunded
45439,Card,Completed
45440,Card,Completed
45441,M-Pesa,Completed
45442,Cash on Delivery,Completed
45443,Card,Failed
45444,Cash on Delivery,Completed
45445,M-Pesa,Completed
45446,Card,Refunded
45447,Cash on Delivery,Failed
45448,Cash on Delivery,Completed
45449,M-Pesa,Failed
45450,Card,Completed
45451,M-Pesa,Completed
45452,M-Pesa,Completed
45453,Cash on Delivery,Completed
45454,M-Pesa,Completed
45455,M-Pesa,Completed
45456,M-Pesa,Failed
45457,Cash on Delivery,Completed
45458,Cash on Delivery,Completed
45459,Card,Completed
45460,Card,Completed
45461,Card,Completed
45462,M-Pesa,Completed
45463,Card,Completed
45464,Cash on Delivery,Completed
45465,Card,Refunded
45466,Card,Completed
45467,M-Pesa,Completed
45468,Cash on Delivery,Completed
45469,Cash on Delivery,Failed
45470,Cash on Delivery,Completed
45471,Card,Refunded
45472,Card,Completed
45473,Card,Completed
45474,Card,Completed
45475,Cash on Delivery,Refunded
45476,M-Pesa,Completed
45477,M-Pesa,Completed
45478,M-Pesa,Completed
45479,Card,Failed
45480,Cash on Delivery,Completed
45481,Card,Completed
45482,M-Pesa,Completed
45483,M-Pesa,Failed
45484,Card,Completed
45485,Card,Refunded
45486,Card,Refunded
45487,Card,Completed
45488,Cash on Delivery,Completed
45489,Cash on Delivery,Completed
45490,Cash on Delivery,Failed
45491,M-Pesa,Completed
45492,M-Pesa,Completed
45493,M-Pesa,Completed
45494,M-Pesa,Completed
45495,Card,Refunded
45496,Card,Completed
45497,Cash on Delivery,Completed
45498,Cash on Delivery,Completed
45499,M-Pesa,Refunded
45500,Card,Completed
45501,M-Pesa,Completed
45502,Card,Completed
45503,M-Pesa,Completed
45504,M-Pesa,Completed
45505,M-Pesa,Refunded
45506,Card,Completed
45507,Cash on Delivery,Failed
45508,Cash on Delivery,Completed
45509,Card,Failed
45510,M-Pesa,Completed
45511,Card,Completed
45512,Card,Failed
45513,Card,Completed
45514,Card,Completed
45515,Card,Completed
45516,Cash on Delivery,Completed
45517,Cash on Delivery,Failed
45518,Card,Failed
45519,Cash on Delivery,Completed
45520,M-Pesa,Completed
45521,Cash on Delivery,Completed
45522,M-Pesa,Completed
45523,Card,Failed
45524,Cash on Delivery,Completed
45525,Card,Completed
45526,Cash on Delivery,Completed
45527,M-Pesa,Completed
45528,Card,Completed
45529,Cash on Delivery,Completed
45530,Cash on Delivery,Completed
45531,Cash on Delivery,Completed
45532,Card,Completed
45533,Card,Failed
45534,Cash on Delivery,Completed
45535,Cash on Delivery,Completed
45536,Card,Completed
45537,Cash on Delivery,Completed
45538,Cash on Delivery,Completed
45539,Card,Completed
45540,M-Pesa,Completed
45541,Card,Completed
45542,Card,Completed
45543,Card,Completed
45544,M-Pesa,Completed
45545,Cash on Delivery,Completed
45546,Cash on Delivery,Completed
45547,Cash on Delivery,Completed
45548,M-Pesa,Completed
45549,Card,Completed
45550,Card,Completed
45551,Cash on Delivery,Failed
45552,Cash on Delivery,Completed
45553,Cash on Delivery,Completed
45554,Card,Completed
45555,M-Pesa,Completed
45556,Cash on Delivery,Failed
45557,Card,Completed
45558,Cash on Delivery,Completed
45559,Cash on Delivery,Refunded
45560,M-Pesa,Completed
45561,M-Pesa,Completed
45562,Cash on Delivery,Completed
45563,M-Pesa,Completed
45564,Cash on Delivery,Completed
45565,M-Pesa,Completed
45566,Card,Completed
45567,M-Pesa,Failed
45568,M-Pesa,Completed
45569,Card,Completed
45570,Card,Failed
45571,Card,Completed
45572,Cash on Delivery,Completed
45573,M-Pesa,Completed
45574,M-Pesa,Completed
45575,M-Pesa,Completed
45576,Cash on Delivery,Completed
45577,Cash on Delivery,Completed
45578,Cash on Delivery,Completed
45579,Card,Completed
45580,Cash on Delivery,Completed
45581,Cash on Delivery,Completed
45582,Card,Completed
45583,M-Pesa,Completed
45584,Cash on Delivery,Completed
45585,M-Pesa,Completed
45586,Cash on Delivery,Completed
45587,Cash on Delivery,Completed
45588,M-Pesa,Completed
45589,Cash on Delivery,Completed
45590,Card,Refunded
45591,Cash on Delivery,Completed
45592,Cash on Delivery,Completed
45593,Card,Failed
45594,Cash on Delivery,Completed
45595,Cash on Delivery,Completed
45596,M-Pesa,Completed
45597,M-Pesa,Completed
45598,Cash on Delivery,Completed
45599,M-Pesa,Completed
45600,Cash on Delivery,Completed
45601,Cash on Delivery,Completed
45602,M-Pesa,Failed
45603,Cash on Delivery,Failed
45604,M-Pesa,Completed
45605,Cash on Delivery,Completed
45606,M-Pesa,Completed
45607,M-Pesa,Completed
45608,Card,Completed
45609,M-Pesa,Completed
45610,Card,Completed
45611,Cash on Delivery,Completed
45612,Cash on Delivery,Completed
45613,Card,Completed
45614,M-Pesa,Completed
45615,Cash on Delivery,Completed
45616,M-Pesa,Completed
45617,Cash on Delivery,Failed
45618,Card,Completed
45619,Card,Completed
45620,Cash on Delivery,Completed
45621,Card,Completed
45622,M-Pesa,Completed
45623,Cash on Delivery,Completed
45624,Cash on Delivery,Completed
45625,M-Pesa,Completed
45626,Cash on Delivery,Completed
45627,Cash on Delivery,Completed
45628,M-Pesa,Completed
45629,Cash on Delivery,Completed
45630,M-Pesa,Completed
45631,M-Pesa,Completed
45632,Cash on Delivery,Completed
45633,Cash on Delivery,Completed
45634,Cash on Delivery,Completed
45635,Card,Completed
45636,Card,Completed
45637,Cash on Delivery,Completed
45638,Card,Completed
45639,Cash on Delivery,Completed
45640,Cash on Delivery,Completed
45641,Cash on Delivery,Completed
45642,M-Pesa,Failed
45643,M-Pesa,Completed
45644,Cash on Delivery,Completed
45645,Cash on Delivery,Completed
45646,Cash on Delivery,Completed
45647,M-Pesa,Completed
45648,Cash on Delivery,Completed
45649,Cash on Delivery,Failed
45650,Cash on Delivery,Completed
45651,M-Pesa,Completed
45652,Card,Failed
45653,Card,Completed
45654,Card,Completed
45655,Cash on Delivery,Completed
45656,Cash on Delivery,Completed
45657,Card,Completed
45658,M-Pesa,Failed
45659,Cash on Delivery,Completed
45660,Card,Completed
45661,Cash on Delivery,Completed
45662,M-Pesa,Completed
45663,Card,Completed
45664,Card,Failed
45665,Cash on Delivery,Completed
45666,Cash on Delivery,Refunded
45667,Card,Completed
45668,Card,Completed
45669,Card,Failed
45670,Card,Completed
45671,Card,Completed
45672,M-Pesa,Completed
45673,M-Pesa,Completed
45674,Cash on Delivery,Completed
45675,Card,Completed
45676,Cash on Delivery,Completed
45677,Cash on Delivery,Completed
45678,Card,Completed
45679,Cash on Delivery,Completed
45680,Cash on Delivery,Completed
45681,Cash on Delivery,Completed
45682,Card,Completed
45683,M-Pesa,Completed
45684,M-Pesa,Completed
45685,M-Pesa,Failed
45686,M-Pesa,Completed
45687,Card,Failed
45688,M-Pesa,Completed
45689,M-Pesa,Completed
45690,M-Pesa,Completed
45691,Card,Failed
45692,Cash on Delivery,Completed
45693,M-Pesa,Completed
45694,Card,Completed
45695,Cash on Delivery,Completed
45696,M-Pesa,Completed
45697,M-Pesa,Completed
45698,Card,Completed
45699,Cash on Delivery,Completed
45700,M-Pesa,Completed
45701,M-Pesa,Completed
45702,Card,Completed
45703,M-Pesa,Completed
45704,M-Pesa,Failed
45705,Cash on Delivery,Completed
45706,Card,Completed
45707,M-Pesa,Refunded
45708,Cash on Delivery,Completed
45709,Cash on Delivery,Completed
45710,M-Pesa,Completed
45711,M-Pesa,Completed
45712,M-Pesa,Completed
45713,Card,Failed
45714,M-Pesa,Completed
45715,Card,Completed
45716,M-Pesa,Completed
45717,Card,Completed
45718,Card,Completed
45719,M-Pesa,Completed
45720,Card,Completed
45721,Cash on Delivery,Completed
45722,M-Pesa,Completed
45723,M-Pesa,Completed
45724,Card,Completed
45725,Card,Failed
45726,Card,Completed
45727,Card,Completed
45728,Cash on Delivery,Completed
45729,M-Pesa,Failed
45730,M-Pesa,Completed
45731,M-Pesa,Completed
45732,M-Pesa,Completed
45733,Card,Completed
45734,Card,Failed
45735,M-Pesa,Completed
45736,Cash on Delivery,Completed
45737,Cash on Delivery,Completed
45738,Card,Completed
45739,Card,Failed
45740,Cash on Delivery,Completed
45741,M-Pesa,Completed
45742,Cash on Delivery,Completed
45743,M-Pesa,Completed
45744,Cash on Delivery,Completed
45745,Card,Completed
45746,Card,Completed
45747,Card,Completed
45748,Cash on Delivery,Completed
45749,Cash on Delivery,Completed
45750,Cash on Delivery,Completed
45751,Cash on Delivery,Completed
45752,Cash on Delivery,Completed
45753,M-Pesa,Failed
45754,Cash on Delivery,Completed
45755,Cash on Delivery,Completed
45756,M-Pesa,Completed
45757,Cash on Delivery,Failed
45758,Cash on Delivery,Completed
45759,Card,Failed
45760,Cash on Delivery,Completed
45761,Card,Completed
45762,Card,Completed
45763,M-Pesa,Failed
45764,Cash on Delivery,Refunded
45765,Cash on Delivery,Completed
45766,M-Pesa,Completed
45767,Cash on Delivery,Completed
45768,Cash on Delivery,Completed
45769,M-Pesa,Completed
45770,Card,Completed
45771,M-Pesa,Completed
45772,Cash on Delivery,Failed
45773,Card,Completed
45774,Cash on Delivery,Completed
45775,Card,Completed
45776,Card,Completed
45777,Cash on Delivery,Completed
45778,Card,Completed
45779,M-Pesa,Completed
45780,M-Pesa,Completed
45781,M-Pesa,Completed
45782,Card,Completed
45783,Cash on Delivery,Completed
45784,M-Pesa,Completed
45785,Card,Completed
45786,Cash on Delivery,Completed
45787,M-Pesa,Completed
45788,Cash on Delivery,Completed
45789,Card,Completed
45790,Cash on Delivery,Failed
45791,M-Pesa,Completed
45792,M-Pesa,Failed
45793,Cash on Delivery,Failed
45794,M-Pesa,Refunded
45795,M-Pesa,Completed
45796,M-Pesa,Completed
45797,M-Pesa,Completed
45798,M-Pesa,Completed
45799,Cash on Delivery,Completed
45800,Cash on Delivery,Completed
45801,Card,Completed
45802,Card,Completed
45803,M-Pesa,Completed
45804,Cash on Delivery,Completed
45805,M-Pesa,Completed
45806,Card,Completed
45807,Cash on Delivery,Completed
45808,M-Pesa,Completed
45809,Card,Completed
45810,M-Pesa,Completed
45811,Card,Refunded
45812,Cash on Delivery,Completed
45813,Card,Completed
45814,Cash on Delivery,Completed
45815,Card,Completed
45816,Cash on Delivery,Completed
45817,Card,Completed
45818,M-Pesa,Completed
45819,M-Pesa,Completed
45820,Card,Completed
45821,Card,Completed
45822,Cash on Delivery,Completed
45823,Cash on Delivery,Completed
45824,Card,Failed
45825,Cash on Delivery,Completed
45826,Cash on Delivery,Completed
45827,Cash on Delivery,Completed
45828,Card,Completed
45829,M-Pesa,Completed
45830,Cash on Delivery,Completed
45831,Cash on Delivery,Completed
45832,M-Pesa,Completed
45833,M-Pesa,Completed
45834,Cash on Delivery,Completed
45835,Card,Refunded
45836,M-Pesa,Completed
45837,Cash on Delivery,Completed
45838,Card,Refunded
45839,M-Pesa,Completed
45840,Card,Completed
45841,Card,Completed
45842,Cash on Delivery,Completed
45843,Card,Completed
45844,Card,Completed
45845,Card,Completed
45846,M-Pesa,Completed
45847,Cash on Delivery,Completed
45848,Card,Completed
45849,Card,Refunded
45850,Cash on Delivery,Completed
45851,Cash on Delivery,Completed
45852,Cash on Delivery,Failed
45853,Cash on Delivery,Completed
45854,Cash on Delivery,Completed
45855,M-Pesa,Completed
45856,M-Pesa,Completed
45857,Card,Completed
45858,Card,Completed
45859,Card,Completed
45860,Cash on Delivery,Completed
45861,Cash on Delivery,Completed
45862,Card,Completed
45863,Card,Completed
45864,Cash on Delivery,Completed
45865,Cash on Delivery,Completed
45866,Card,Failed
45867,Card,Completed
45868,Cash on Delivery,Completed
45869,M-Pesa,Completed
45870,M-Pesa,Completed
45871,M-Pesa,Failed
45872,M-Pesa,Completed
45873,M-Pesa,Completed
45874,M-Pesa,Completed
45875,Card,Completed
45876,Cash on Delivery,Completed
45877,M-Pesa,Completed
45878,Card,Completed
45879,Cash on Delivery,Completed
45880,M-Pesa,Refunded
45881,Cash on Delivery,Completed
45882,Cash on Delivery,Completed
45883,Cash on Delivery,Completed
45884,Card,Failed
45885,M-Pesa,Completed
45886,Cash on Delivery,Completed
45887,Card,Completed
45888,M-Pesa,Completed
45889,M-Pesa,Completed
45890,Card,Failed
45891,Card,Completed
45892,Cash on Delivery,Failed
45893,Card,Completed
45894,M-Pesa,Completed
45895,Card,Completed
45896,M-Pesa,Completed
45897,M-Pesa,Completed
45898,M-Pesa,Failed
45899,Card,Completed
45900,M-Pesa,Completed
45901,Card,Completed
45902,Cash on Delivery,Completed
45903,Cash on Delivery,Completed
45904,Cash on Delivery,Failed
45905,Card,Completed
45906,M-Pesa,Completed
45907,Cash on Delivery,Completed
45908,Cash on Delivery,Completed
45909,Card,Failed
45910,M-Pesa,Completed
45911,Card,Completed
45912,M-Pesa,Completed
45913,M-Pesa,Failed
45914,M-Pesa,Completed
45915,Card,Completed
45916,Cash on Delivery,Completed
45917,Card,Failed
45918,Cash on Delivery,Completed
45919,Card,Completed
45920,M-Pesa,Completed
45921,Card,Refunded
45922,Card,Failed
45923,Cash on Delivery,Completed
45924,Card,Completed
45925,Cash on Delivery,Completed
45926,Card,Completed
45927,Cash on Delivery,Completed
45928,Cash on Delivery,Completed
45929,M-Pesa,Completed
45930,Card,Failed
45931,Card,Completed
45932,M-Pesa,Completed
45933,M-Pesa,Completed
45934,Card,Completed
45935,M-Pesa,Completed
45936,Card,Completed
45937,M-Pesa,Failed
45938,M-Pesa,Completed
45939,M-Pesa,Completed
45940,M-Pesa,Completed
45941,Card,Failed
45942,M-Pesa,Completed
45943,Card,Completed
45944,M-Pesa,Completed
45945,Cash on Delivery,Completed
45946,M-Pesa,Completed
45947,Card,Completed
45948,Cash on Delivery,Completed
45949,Card,Completed
45950,M-Pesa,Completed
45951,M-Pesa,Completed
45952,Cash on Delivery,Completed
45953,M-Pesa,Failed
45954,M-Pesa,Completed
45955,Cash on Delivery,Failed
45956,Card,Completed
45957,M-Pesa,Completed
45958,M-Pesa,Completed
45959,Cash on Delivery,Completed
45960,M-Pesa,Completed
45961,Cash on Delivery,Completed
45962,M-Pesa,Failed
45963,Cash on Delivery,Completed
45964,Cash on Delivery,Completed
45965,M-Pesa,Refunded
45966,Card,Completed
45967,Cash on Delivery,Completed
45968,Card,Failed
45969,Cash on Delivery,Completed
45970,M-Pesa,Refunded
45971,Card,Completed
45972,Cash on Delivery,Completed
45973,Cash on Delivery,Completed
45974,Card,Completed
45975,Card,Completed
45976,M-Pesa,Completed
45977,Cash on Delivery,Completed
45978,Cash on Delivery,Completed
45979,Cash on Delivery,Completed
45980,Cash on Delivery,Completed
45981,Cash on Delivery,Failed
45982,Cash on Delivery,Completed
45983,Card,Completed
45984,M-Pesa,Completed
45985,Card,Completed
45986,Card,Completed
45987,Card,Completed
45988,Cash on Delivery,Failed
45989,Cash on Delivery,Completed
45990,Card,Completed
45991,M-Pesa,Completed
45992,M-Pesa,Completed
45993,Cash on Delivery,Completed
45994,Cash on Delivery,Completed
45995,Card,Failed
45996,Card,Completed
45997,M-Pesa,Completed
45998,Cash on Delivery,Completed
45999,M-Pesa,Completed
46000,Cash on Delivery,Completed
46001,M-Pesa,Refunded
46002,Cash on Delivery,Completed
46003,Cash on Delivery,Completed
46004,M-Pesa,Completed
46005,Card,Completed
46006,M-Pesa,Completed
46007,Card,Completed
46008,Cash on Delivery,Completed
46009,M-Pesa,Failed
46010,Card,Refunded
46011,M-Pesa,Completed
46012,Card,Completed
46013,M-Pesa,Completed
46014,Card,Completed
46015,Cash on Delivery,Completed
46016,Cash on Delivery,Completed
46017,Card,Completed
46018,Card,Completed
46019,M-Pesa,Completed
46020,M-Pesa,Failed
46021,Card,Completed
46022,Card,Completed
46023,Card,Completed
46024,Card,Completed
46025,M-Pesa,Completed
46026,Cash on Delivery,Completed
46027,Card,Completed
46028,Card,Completed
46029,Card,Completed
46030,Card,Completed
46031,Card,Completed
46032,M-Pesa,Completed
46033,Cash on Delivery,Completed
46034,M-Pesa,Completed
46035,M-Pesa,Completed
46036,M-Pesa,Completed
46037,M-Pesa,Completed
46038,Cash on Delivery,Completed
46039,Cash on Delivery,Refunded
46040,M-Pesa,Failed
46041,Cash on Delivery,Completed
46042,M-Pesa,Completed
46043,Card,Completed
46044,Cash on Delivery,Completed
46045,Cash on Delivery,Completed
46046,Cash on Delivery,Completed
46047,Cash on Delivery,Completed
46048,Cash on Delivery,Completed
46049,Card,Failed
46050,Card,Completed
46051,Card,Completed
46052,M-Pesa,Refunded
46053,Cash on Delivery,Completed
46054,Card,Completed
46055,M-Pesa,Completed
46056,Card,Completed
46057,Cash on Delivery,Completed
46058,Card,Completed
46059,Card,Completed
46060,Cash on Delivery,Completed
46061,M-Pesa,Completed
46062,Cash on Delivery,Completed
46063,Cash on Delivery,Completed
46064,Cash on Delivery,Completed
46065,Card,Completed
46066,Cash on Delivery,Completed
46067,M-Pesa,Completed
46068,Card,Failed
46069,Cash on Delivery,Completed
46070,Cash on Delivery,Completed
46071,M-Pesa,Completed
46072,M-Pesa,Completed
46073,M-Pesa,Completed
46074,M-Pesa,Completed
46075,M-Pesa,Refunded
46076,Cash on Delivery,Completed
46077,Card,Completed
46078,Cash on Delivery,Completed
46079,Cash on Delivery,Completed
46080,Card,Completed
46081,M-Pesa,Completed
46082,Card,Completed
46083,M-Pesa,Completed
46084,Card,Completed
46085,Cash on Delivery,Completed
46086,Cash on Delivery,Refunded
46087,Card,Completed
46088,Cash on Delivery,Failed
46089,Card,Completed
46090,Card,Completed
46091,Cash on Delivery,Completed
46092,Cash on Delivery,Completed
46093,Cash on Delivery,Failed
46094,M-Pesa,Completed
46095,M-Pesa,Completed
46096,Card,Completed
46097,Card,Completed
46098,Cash on Delivery,Completed
46099,M-Pesa,Completed
46100,M-Pesa,Completed
46101,Cash on Delivery,Completed
46102,M-Pesa,Completed
46103,M-Pesa,Completed
46104,M-Pesa,Completed
46105,Card,Completed
46106,Cash on Delivery,Completed
46107,M-Pesa,Completed
46108,M-Pesa,Completed
46109,Card,Completed
46110,M-Pesa,Completed
46111,M-Pesa,Completed
46112,Cash on Delivery,Failed
46113,M-Pesa,Completed
46114,Cash on Delivery,Completed
46115,Cash on Delivery,Completed
46116,M-Pesa,Failed
46117,Card,Completed
46118,Card,Completed
46119,Cash on Delivery,Completed
46120,Cash on Delivery,Completed
46121,M-Pesa,Completed
46122,Card,Completed
46123,M-Pesa,Completed
46124,Cash on Delivery,Completed
46125,M-Pesa,Completed
46126,M-Pesa,Failed
46127,Card,Completed
46128,Cash on Delivery,Completed
46129,Card,Completed
46130,M-Pesa,Completed
46131,Cash on Delivery,Completed
46132,Card,Completed
46133,M-Pesa,Completed
46134,M-Pesa,Failed
46135,M-Pesa,Completed
46136,Cash on Delivery,Completed
46137,Card,Completed
46138,M-Pesa,Completed
46139,Card,Completed
46140,Card,Refunded
46141,Cash on Delivery,Completed
46142,Card,Completed
46143,Cash on Delivery,Completed
46144,Cash on Delivery,Completed
46145,Cash on Delivery,Failed
46146,M-Pesa,Failed
46147,Cash on Delivery,Refunded
46148,Card,Completed
46149,Cash on Delivery,Completed
46150,Card,Completed
46151,M-Pesa,Completed
46152,Card,Refunded
46153,Cash on Delivery,Failed
46154,Cash on Delivery,Completed
46155,Cash on Delivery,Failed
46156,M-Pesa,Completed
46157,Card,Completed
46158,Card,Completed
46159,Card,Completed
46160,M-Pesa,Failed
46161,M-Pesa,Completed
46162,Cash on Delivery,Completed
46163,M-Pesa,Completed
46164,Cash on Delivery,Completed
46165,M-Pesa,Completed
46166,M-Pesa,Failed
46167,M-Pesa,Completed
46168,Card,Failed
46169,Cash on Delivery,Completed
46170,Cash on Delivery,Completed
46171,Cash on Delivery,Completed
46172,Cash on Delivery,Completed
46173,Card,Completed
46174,M-Pesa,Completed
46175,M-Pesa,Completed
46176,M-Pesa,Completed
46177,M-Pesa,Completed
46178,Card,Completed
46179,M-Pesa,Completed
46180,Card,Completed
46181,Card,Completed
46182,Card,Completed
46183,Card,Completed
46184,Card,Completed
46185,Card,Completed
46186,Card,Completed
46187,M-Pesa,Completed
46188,Cash on Delivery,Completed
46189,Card,Failed
46190,Card,Completed
46191,M-Pesa,Completed
46192,Card,Completed
46193,M-Pesa,Failed
46194,Card,Completed
46195,Cash on Delivery,Failed
46196,Cash on Delivery,Completed
46197,Card,Completed
46198,Cash on Delivery,Completed
46199,Cash on Delivery,Completed
46200,Cash on Delivery,Completed
46201,M-Pesa,Completed
46202,Cash on Delivery,Completed
46203,Cash on Delivery,Completed
46204,Cash on Delivery,Completed
46205,M-Pesa,Completed
46206,M-Pesa,Refunded
46207,Cash on Delivery,Completed
46208,Card,Failed
46209,Card,Completed
46210,Cash on Delivery,Refunded
46211,M-Pesa,Completed
46212,Card,Completed
46213,Card,Completed
46214,M-Pesa,Completed
46215,Card,Completed
46216,M-Pesa,Completed
46217,M-Pesa,Completed
46218,M-Pesa,Completed
46219,M-Pesa,Completed
46220,Card,Completed
46221,Cash on Delivery,Failed
46222,M-Pesa,Completed
46223,Cash on Delivery,Completed
46224,Cash on Delivery,Completed
46225,Cash on Delivery,Completed
46226,Card,Completed
46227,Card,Completed
46228,M-Pesa,Failed
46229,Card,Completed
46230,Card,Completed
46231,M-Pesa,Completed
46232,Card,Completed
46233,Cash on Delivery,Completed
46234,M-Pesa,Failed
46235,Card,Completed
46236,Card,Completed
46237,M-Pesa,Completed
46238,Cash on Delivery,Failed
46239,M-Pesa,Completed
46240,Cash on Delivery,Completed
46241,Cash on Delivery,Completed
46242,Card,Completed
46243,Card,Completed
46244,Cash on Delivery,Completed
46245,M-Pesa,Refunded
46246,Cash on Delivery,Completed
46247,Cash on Delivery,Completed
46248,Cash on Delivery,Completed
46249,Card,Completed
46250,Cash on Delivery,Completed
46251,Card,Completed
46252,Card,Failed
46253,Cash on Delivery,Completed
46254,Cash on Delivery,Completed
46255,M-Pesa,Completed
46256,Cash on Delivery,Completed
46257,Cash on Delivery,Completed
46258,Card,Completed
46259,M-Pesa,Completed
46260,Card,Completed
46261,Cash on Delivery,Completed
46262,Cash on Delivery,Completed
46263,M-Pesa,Completed
46264,M-Pesa,Completed
46265,M-Pesa,Completed
46266,M-Pesa,Completed
46267,M-Pesa,Completed
46268,Card,Completed
46269,Card,Completed
46270,M-Pesa,Completed
46271,M-Pesa,Completed
46272,Cash on Delivery,Completed
46273,M-Pesa,Completed
46274,Card,Completed
46275,Card,Completed
46276,Cash on Delivery,Completed
46277,Card,Completed
46278,M-Pesa,Completed
46279,Cash on Delivery,Completed
46280,M-Pesa,Completed
46281,Card,Completed
46282,Cash on Delivery,Completed
46283,Cash on Delivery,Completed
46284,M-Pesa,Completed
46285,M-Pesa,Completed
46286,Cash on Delivery,Completed
46287,Card,Completed
46288,Card,Completed
46289,Card,Completed
46290,M-Pesa,Completed
46291,Card,Failed
46292,Card,Completed
46293,M-Pesa,Completed
46294,Cash on Delivery,Failed
46295,Cash on Delivery,Completed
46296,M-Pesa,Completed
46297,Cash on Delivery,Completed
46298,Cash on Delivery,Completed
46299,Cash on Delivery,Refunded
46300,M-Pesa,Failed
46301,Card,Failed
46302,Card,Completed
46303,Cash on Delivery,Failed
46304,Card,Completed
46305,Card,Refunded
46306,Card,Completed
46307,M-Pesa,Completed
46308,Card,Completed
46309,Card,Completed
46310,Cash on Delivery,Completed
46311,Cash on Delivery,Completed
46312,M-Pesa,Completed
46313,Cash on Delivery,Completed
46314,M-Pesa,Refunded
46315,Cash on Delivery,Completed
46316,Cash on Delivery,Completed
46317,Card,Completed
46318,M-Pesa,Completed
46319,Card,Completed
46320,Card,Completed
46321,M-Pesa,Completed
46322,M-Pesa,Completed
46323,M-Pesa,Completed
46324,Cash on Delivery,Completed
46325,M-Pesa,Completed
46326,Cash on Delivery,Completed
46327,M-Pesa,Completed
46328,M-Pesa,Completed
46329,M-Pesa,Completed
46330,Cash on Delivery,Refunded
46331,Card,Failed
46332,Card,Failed
46333,M-Pesa,Completed
46334,Cash on Delivery,Completed
46335,Card,Completed
46336,Cash on Delivery,Completed
46337,Card,Completed
46338,M-Pesa,Completed
46339,Card,Completed
46340,Cash on Delivery,Completed
46341,Cash on Delivery,Refunded
46342,Card,Completed
46343,Card,Completed
46344,Cash on Delivery,Completed
46345,Cash on Delivery,Completed
46346,Cash on Delivery,Completed
46347,Cash on Delivery,Completed
46348,M-Pesa,Completed
46349,Cash on Delivery,Completed
46350,Cash on Delivery,Completed
46351,Card,Completed
46352,M-Pesa,Completed
46353,Cash on Delivery,Completed
46354,M-Pesa,Completed
46355,Cash on Delivery,Completed
46356,Card,Completed
46357,M-Pesa,Completed
46358,Cash on Delivery,Completed
46359,Card,Completed
46360,M-Pesa,Refunded
46361,M-Pesa,Completed
46362,M-Pesa,Completed
46363,Cash on Delivery,Failed
46364,Card,Completed
46365,M-Pesa,Completed
46366,Cash on Delivery,Completed
46367,Cash on Delivery,Failed
46368,M-Pesa,Completed
46369,Card,Completed
46370,M-Pesa,Completed
46371,M-Pesa,Completed
46372,Cash on Delivery,Completed
46373,M-Pesa,Completed
46374,Cash on Delivery,Refunded
46375,Cash on Delivery,Completed
46376,Cash on Delivery,Completed
46377,M-Pesa,Completed
46378,Cash on Delivery,Completed
46379,Card,Completed
46380,Cash on Delivery,Completed
46381,Cash on Delivery,Completed
46382,Card,Completed
46383,Card,Completed
46384,M-Pesa,Failed
46385,Cash on Delivery,Failed
46386,M-Pesa,Completed
46387,Card,Completed
46388,M-Pesa,Completed
46389,Card,Completed
46390,Cash on Delivery,Completed
46391,M-Pesa,Completed
46392,Cash on Delivery,Completed
46393,Card,Completed
46394,M-Pesa,Completed
46395,M-Pesa,Completed
46396,M-Pesa,Completed
46397,M-Pesa,Completed
46398,Card,Completed
46399,Card,Completed
46400,Cash on Delivery,Refunded
46401,M-Pesa,Completed
46402,Cash on Delivery,Completed
46403,Card,Completed
46404,M-Pesa,Completed
46405,M-Pesa,Completed
46406,M-Pesa,Completed
46407,Card,Completed
46408,Cash on Delivery,Failed
46409,M-Pesa,Completed
46410,M-Pesa,Completed
46411,Cash on Delivery,Completed
46412,Cash on Delivery,Completed
46413,Card,Completed
46414,Cash on Delivery,Completed
46415,Cash on Delivery,Completed
46416,M-Pesa,Completed
46417,Cash on Delivery,Completed
46418,Cash on Delivery,Completed
46419,M-Pesa,Completed
46420,Card,Completed
46421,Cash on Delivery,Completed
46422,Cash on Delivery,Refunded
46423,M-Pesa,Completed
46424,Cash on Delivery,Completed
46425,Card,Failed
46426,Card,Completed
46427,M-Pesa,Completed
46428,Cash on Delivery,Completed
46429,Card,Completed
46430,M-Pesa,Failed
46431,Card,Completed
46432,M-Pesa,Completed
46433,Card,Refunded
46434,Card,Completed
46435,Card,Completed
46436,M-Pesa,Completed
46437,Cash on Delivery,Completed
46438,M-Pesa,Refunded
46439,M-Pesa,Completed
46440,Cash on Delivery,Completed
46441,Cash on Delivery,Completed
46442,Card,Completed
46443,Card,Completed
46444,M-Pesa,Completed
46445,Card,Completed
46446,M-Pesa,Completed
46447,Card,Completed
46448,M-Pesa,Completed
46449,M-Pesa,Completed
46450,Cash on Delivery,Completed
46451,M-Pesa,Completed
46452,M-Pesa,Completed
46453,Card,Completed
46454,Cash on Delivery,Completed
46455,M-Pesa,Completed
46456,Cash on Delivery,Refunded
46457,Card,Completed
46458,Card,Completed
46459,M-Pesa,Completed
46460,M-Pesa,Refunded
46461,Card,Completed
46462,Cash on Delivery,Completed
46463,Card,Completed
46464,Cash on Delivery,Refunded
