order_id,customer_id,product_id,quantity,order_date
41166,768,10,3,02/11/2024
41167,2231,91,2,05/10/2024
41168,384,19,3,23/05/2024
41169,4121,83,4,07/10/2024
41170,1338,117,2,26/12/2023
41171,2086,117,3,03/08/2023
41172,4398,20,4,28/08/2024
41173,4043,157,2,14/07/2024
41174,4060,117,4,25/01/2024
41175,1393,195,1,28/07/2024
41176,2148,22,1,30/10/2024
41177,1412,184,1,28/09/2024
41178,2707,23,1,15/11/2024
41179,1816,168,4,17/01/2023
41180,4151,119,2,10/10/2023
41181,2632,175,1,19/08/2024
41182,2175,117,3,12/06/2024
41183,4052,191,3,18/11/2024
41184,3393,86,4,20/02/2024
41185,3468,166,1,29/08/2023
41186,4249,137,1,10/04/2023
41187,1173,100,1,23/10/2024
41188,226,178,3,06/06/2024
41189,4934,189,2,06/11/2023
41190,2740,96,1,06/08/2023
41191,1334,96,4,01/05/2023
41192,419,126,2,23/08/2023
41193,4611,61,2,06/04/2023
41194,4385,151,4,20/01/2023
41195,2249,26,3,22/08/2024
41196,4969,118,1,13/03/2024
41197,2715,3,4,22/04/2024
41198,2817,194,4,29/04/2023
41199,168,164,4,13/09/2023
41200,1699,73,1,31/12/2024
41201,1319,123,4,27/07/2024
41202,3083,173,2,26/08/2024
41203,2405,199,3,15/05/2023
41204,1995,90,4,01/06/2023
41205,2179,46,1,09/03/2024
41206,4700,65,4,17/03/2024
41207,3386,105,1,19/07/2023
41208,111,109,3,19/10/2023
41209,247,105,3,14/09/2023
41210,4508,163,2,09/09/2024
41211,2621,82,1,09/03/2024
41212,4546,144,1,03/04/2023
41213,1986,47,2,08/08/2024
41214,1445,115,4,15/10/2024
41215,1480,93,3,18/07/2024
41216,2792,21,4,01/07/2024
41217,4221,137,1,21/06/2023
41218,2989,8,3,17/10/2024
41219,2308,74,2,15/10/2023
41220,535,175,1,15/01/2023
41221,80,170,1,09/06/2024
41222,4368,109,3,03/01/2023
41223,3637,139,3,25/04/2024
41224,402,57,2,27/10/2024
41225,3125,95,1,06/12/2023
41226,4368,127,2,08/09/2023
41227,896,168,3,16/10/2023
41228,3764,162,1,27/10/2024
41229,4467,132,2,09/05/2024
41230,3897,178,1,02/12/2024
41231,2760,48,1,18/03/2023
41232,2240,135,1,29/07/2024
41233,980,128,3,07/11/2023
41234,3095,170,2,21/11/2024
41235,1576,102,2,26/12/2024
41236,3982,193,2,14/09/2024
41237,1360,50,1,18/09/2023
41238,1554,122,2,02/04/2024
41239,2536,46,2,08/08/2023
41240,1188,88,1,20/03/2024
41241,4068,42,3,02/05/2024
41242,1384,92,4,02/04/2023
41243,3241,24,1,05/12/2023
41244,2396,77,1,08/03/2024
41245,4862,138,3,16/07/2024
41246,3284,26,1,26/04/2023
41247,1909,126,3,09/08/2024
41248,2625,119,1,10/04/2023
41249,2578,130,2,04/07/2024
41250,3162,92,1,23/11/2023
41251,1038,91,4,25/09/2023
41252,19,198,4,06/03/2024
41253,621,189,1,07/01/2023
41254,3612,186,1,17/06/2024
41255,3932,51,4,16/05/2024
41256,1514,81,3,19/01/2023
41257,2385,79,3,28/02/2024
41258,2334,174,4,11/02/2024
41259,4350,3,3,17/03/2024
41260,2645,74,1,04/06/2024
41261,3557,93,3,17/04/2023
41262,1302,71,1,24/10/2023
41263,3407,50,1,25/11/2023
41264,3282,36,1,29/10/2024
41265,638,180,3,24/04/2024
41266,1264,44,4,10/08/2024
41267,919,86,4,07/01/2024
41268,4916,14,3,21/05/2023
41269,681,194,3,06/04/2023
41270,2864,177,1,06/10/2023
41271,4933,198,4,06/01/2023
41272,473,83,2,07/06/2024
41273,1793,155,3,29/10/2023
41274,2744,198,1,07/08/2024
41275,4325,2,2,22/04/2024
41276,3480,77,2,01/09/2023
41277,3471,47,3,08/04/2023
41278,1708,188,4,02/07/2024
41279,3665,138,1,02/01/2023
41280,4145,189,3,10/10/2023
41281,4823,40,3,07/06/2023
41282,3012,5,4,02/06/2023
41283,3167,14,2,15/05/2023
41284,2166,89,3,22/02/2023
41285,4706,198,3,27/08/2024
41286,1098,76,4,10/02/2023
41287,4133,195,3,19/06/2023
41288,3402,111,2,15/05/2024
41289,1450,151,4,11/07/2023
41290,4283,193,4,25/07/2023
41291,2507,79,2,09/04/2023
41292,3039,77,3,02/12/2024
41293,778,166,2,17/03/2023
41294,1333,142,2,19/04/2024
41295,1450,147,4,12/12/2024
41296,3464,137,3,19/08/2023
41297,2900,92,4,06/12/2023
41298,4504,33,1,06/03/2023
41299,4167,33,3,13/02/2023
41300,2197,173,1,22/07/2023
41301,1461,39,4,25/11/2024
41302,3871,33,4,03/11/2023
41303,1381,4,2,10/01/2023
41304,2957,82,1,08/03/2023
41305,1329,26,4,06/06/2023
41306,1140,25,1,15/11/2023
41307,4817,103,4,07/07/2023
41308,3123,161,2,18/12/2023
41309,1096,146,3,10/12/2024
41310,3995,120,3,30/05/2024
41311,1664,157,2,22/11/2023
41312,2809,136,4,17/11/2024
41313,2874,177,3,26/06/2024
41314,4239,66,1,04/04/2024
41315,1191,196,1,28/11/2024
41316,3142,79,4,04/04/2024
41317,3592,200,1,08/03/2023
41318,1187,94,2,30/03/2024
41319,1599,47,1,13/02/2023
41320,3359,121,2,29/12/2023
41321,3325,167,3,20/11/2023
41322,706,105,2,22/06/2024
41323,3881,192,2,14/11/2023
41324,4353,140,2,11/04/2024
41325,2890,36,2,12/11/2024
41326,1530,14,1,25/12/2023
41327,4716,51,4,19/06/2024
41328,3964,183,1,28/04/2023
41329,1849,78,2,18/06/2024
41330,3577,128,2,08/01/2024
41331,1547,156,4,01/03/2024
41332,3802,43,1,02/05/2023
41333,2607,148,1,07/02/2024
41334,4034,141,1,03/12/2023
41335,345,174,3,13/02/2024
41336,2427,173,4,01/12/2024
41337,4228,81,1,27/10/2023
41338,1235,30,3,16/07/2023
41339,4813,176,4,01/02/2024
41340,1619,104,3,28/09/2024
41341,4173,145,4,10/07/2023
41342,1164,44,3,15/03/2023
41343,3200,124,1,03/01/2024
41344,754,83,4,30/10/2023
41345,1591,73,1,24/07/2023
41346,4163,171,4,22/03/2023
41347,4568,64,1,22/11/2024
41348,4247,124,2,27/12/2023
41349,4100,129,4,05/09/2024
41350,3090,49,4,27/02/2023
41351,2572,19,4,25/11/2024
41352,4352,109,3,27/04/2023
41353,3107,12,1,21/12/2024
41354,4686,119,1,16/01/2024
41355,1887,28,1,15/03/2023
41356,4419,109,2,12/02/2024
41357,4549,159,2,17/03/2024
41358,3904,60,4,02/01/2023
41359,2909,107,3,22/11/2023
41360,4455,53,2,11/04/2023
41361,4129,181,1,04/12/2024
41362,1352,11,4,04/03/2023
41363,436,140,1,11/03/2024
41364,3491,58,1,24/01/2024
41365,3988,118,2,20/06/2023
41366,4945,47,4,16/06/2024
41367,2861,93,3,12/01/2023
41368,4173,63,4,18/05/2024
41369,1074,137,2,07/04/2023
41370,2490,14,2,27/04/2024
41371,670,195,4,23/03/2023
41372,463,128,2,05/11/2024
41373,377,7,1,04/07/2024
41374,2594,134,2,22/03/2024
41375,436,163,2,22/04/2023
41376,1021,183,3,05/10/2024
41377,724,156,1,05/12/2023
41378,2940,23,4,27/06/2023
41379,2203,138,2,08/09/2024
41380,4365,81,1,22/03/2024
41381,3624,54,2,18/11/2023
41382,2208,62,1,27/02/2024
41383,4216,15,3,02/04/2024
41384,3386,142,2,17/03/2024
41385,2094,11,3,05/02/2024
41386,2517,55,4,23/10/2023
41387,3454,93,4,15/08/2024
41388,2670,146,3,20/07/2024
41389,4027,26,3,20/09/2024
41390,1145,47,1,29/11/2023
41391,3009,168,1,25/08/2023
41392,1313,171,3,12/12/2023
41393,2560,193,4,11/08/2023
41394,3630,3,1,13/10/2023
41395,4662,19,3,28/08/2024
41396,1028,139,4,20/08/2023
41397,4087,92,1,28/09/2023
41398,1937,128,1,04/02/2023
41399,4848,115,2,30/01/2023
41400,1616,82,4,07/04/2024
41401,4297,181,2,21/08/2024
41402,4352,142,3,08/07/2024
41403,199,77,2,02/06/2024
41404,2121,83,1,15/12/2024
41405,951,44,1,23/05/2023
41406,2736,179,1,29/06/2024
41407,2267,32,1,28/04/2023
41408,1760,43,2,11/04/2024
41409,1457,161,1,12/05/2023
41410,407,6,1,28/07/2024
41411,795,158,1,06/06/2024
41412,2841,74,1,29/06/2023
41413,1117,158,3,21/09/2024
41414,1104,73,4,04/07/2023
41415,4188,134,4,30/03/2023
41416,2580,128,4,15/08/2023
41417,2131,70,2,16/11/2024
41418,4506,130,4,12/08/2024
41419,2492,2,4,19/09/2024
41420,2178,10,3,28/08/2024
41421,4867,61,1,30/07/2024
41422,3943,1,4,20/11/2023
41423,4280,34,1,25/08/2023
41424,2713,36,1,06/10/2024
41425,365,168,1,14/12/2024
41426,196,115,3,12/01/2024
41427,4306,148,1,13/08/2024
41428,4231,56,3,15/06/2023
41429,4690,17,4,03/03/2023
41430,3655,60,2,25/02/2024
41431,4600,167,1,13/11/2023
41432,4573,133,2,04/08/2024
41433,4540,65,2,20/08/2024
41434,2732,18,1,05/12/2023
41435,2171,69,2,11/01/2024
41436,1986,62,3,01/04/2024
41437,2542,89,1,18/06/2024
41438,3991,71,4,31/03/2023
41439,4486,142,4,28/03/2023
41440,2111,135,1,24/05/2023
41441,3966,94,3,14/12/2023
41442,3481,145,1,25/04/2024
41443,2568,141,1,09/04/2023
41444,4341,152,3,22/06/2023
41445,4380,63,4,01/09/2024
41446,3893,140,1,21/01/2023
41447,1912,146,2,02/09/2024
41448,711,151,2,02/06/2023
41449,4091,150,1,29/04/2023
41450,1591,25,3,10/12/2024
41451,4751,44,4,08/05/2024
41452,1341,25,2,20/07/2024
41453,822,100,2,03/09/2024
41454,2245,149,3,24/08/2023
41455,4381,112,4,23/02/2023
41456,1617,29,2,01/03/2023
41457,3181,60,2,05/07/2024
41458,3867,136,4,14/02/2024
41459,4211,113,1,01/03/2023
41460,753,118,1,04/10/2023
41461,1932,5,4,10/04/2024
41462,2554,194,2,30/08/2023
41463,331,180,1,15/08/2024
41464,3044,151,1,20/02/2024
41465,4050,130,1,28/07/2024
41466,667,85,2,23/03/2024
41467,3387,108,4,30/06/2023
41468,4678,124,2,07/03/2024
41469,691,177,4,29/10/2023
41470,1704,168,3,22/11/2024
41471,3078,189,2,09/12/2024
41472,4867,31,2,17/06/2024
41473,4378,89,3,29/12/2023
41474,2338,135,1,06/06/2023
41475,2253,25,3,09/01/2024
41476,2952,96,3,29/11/2024
41477,2380,122,1,16/07/2024
41478,1257,186,1,11/11/2023
41479,32,61,4,24/01/2024
41480,192,72,4,11/07/2024
41481,4503,14,3,05/01/2023
41482,2651,112,3,24/07/2023
41483,2083,134,2,03/04/2023
41484,3970,119,4,01/02/2024
41485,2380,23,1,18/11/2023
41486,4113,79,2,15/05/2023
41487,854,164,1,16/10/2023
41488,2057,195,3,22/10/2024
41489,1302,173,4,03/10/2023
41490,1828,172,4,28/05/2023
41491,4263,137,1,04/11/2024
41492,1617,197,3,21/01/2024
41493,4123,128,1,19/09/2023
41494,118,12,4,29/10/2024
41495,2787,65,1,03/07/2024
41496,2400,184,1,15/04/2024
41497,1297,21,3,03/05/2024
41498,317,190,1,17/06/2023
41499,3601,21,2,13/09/2023
41500,1720,91,1,31/03/2024
41501,1072,2,4,21/10/2024
41502,1040,136,4,28/07/2023
41503,1494,140,2,28/04/2023
41504,3777,150,3,17/05/2024
41505,1307,177,3,22/06/2023
41506,2062,9,1,10/09/2023
41507,1372,172,1,20/11/2024
41508,367,166,2,20/04/2023
41509,4324,93,4,03/09/2024
41510,1652,3,1,21/03/2023
41511,3445,86,1,07/11/2024
41512,3890,68,2,08/08/2024
41513,736,128,1,01/08/2023
41514,3613,130,2,28/07/2024
41515,4049,131,3,26/04/2023
41516,3477,143,1,22/04/2024
41517,3132,50,2,15/01/2023
41518,867,154,3,18/07/2024
41519,660,136,4,29/01/2023
41520,3124,104,2,24/03/2023
41521,1860,181,4,22/11/2023
41522,2366,5,1,15/03/2023
41523,3733,200,4,06/08/2023
41524,4712,174,4,25/01/2023
41525,489,39,2,23/03/2024
41526,4747,110,3,10/10/2023
41527,1980,32,1,13/09/2024
41528,2732,95,1,26/06/2023
41529,2172,60,1,27/03/2023
41530,706,126,3,06/07/2023
41531,4555,200,1,19/03/2024
41532,4773,17,4,18/01/2024
41533,3999,128,4,03/04/2024
41534,1412,151,3,09/04/2023
41535,2694,185,3,30/07/2024
41536,178,172,2,03/06/2023
41537,1359,79,3,09/09/2024
41538,4632,45,2,12/01/2023
41539,3602,92,1,21/04/2023
41540,3933,176,2,27/08/2023
41541,1696,15,3,25/08/2024
41542,3294,166,2,09/07/2023
41543,1638,136,1,20/12/2024
41544,2906,174,2,27/02/2024
41545,2376,79,1,29/01/2024
41546,4697,167,3,30/04/2024
41547,4766,179,4,27/01/2023
41548,3486,162,1,24/07/2023
41549,2820,36,4,21/03/2024
41550,4919,20,2,02/03/2024
41551,2337,108,2,02/04/2024
41552,3421,13,4,09/03/2024
41553,1090,44,2,12/10/2024
41554,2162,45,3,29/07/2023
41555,3925,47,2,11/02/2023
41556,1828,21,3,03/11/2023
41557,1620,111,3,26/07/2024
41558,2324,151,2,24/07/2024
41559,2933,46,3,29/06/2024
41560,786,3,4,20/12/2023
41561,3937,93,1,21/02/2024
41562,2962,168,1,01/05/2023
41563,3059,192,3,15/06/2023
41564,3663,88,1,07/11/2023
41565,3715,89,1,11/08/2024
41566,4851,178,1,20/07/2023
41567,4576,148,2,11/01/2023
41568,3498,39,4,06/11/2024
41569,17,150,1,05/06/2023
41570,4143,125,1,14/04/2023
41571,4488,46,1,26/02/2023
41572,1064,83,1,02/05/2024
41573,916,32,1,25/05/2024
41574,3916,117,3,14/01/2023
41575,1692,26,3,28/06/2024
41576,284,44,2,15/02/2023
41577,3006,199,1,11/06/2024
41578,3402,8,4,27/08/2023
41579,1750,61,2,02/11/2024
41580,1378,11,4,20/08/2023
41581,1833,187,1,02/04/2024
41582,4847,16,1,02/07/2024
41583,3126,105,4,12/08/2023
41584,3854,196,2,18/02/2024
41585,3377,10,4,05/01/2024
41586,2367,59,1,18/08/2023
41587,4817,53,4,30/01/2023
41588,1069,41,2,23/08/2024
41589,2410,5,2,24/08/2023
41590,4103,3,1,11/08/2024
41591,4056,105,4,29/08/2023
41592,3261,72,1,10/01/2024
41593,2503,28,1,08/07/2024
41594,4638,152,3,30/08/2024
41595,369,166,1,27/09/2023
41596,4775,66,2,28/04/2023
41597,2434,62,4,30/01/2023
41598,4779,6,4,11/03/2024
41599,396,19,1,10/07/2024
41600,540,146,2,17/07/2024
41601,2668,62,2,05/07/2023
41602,1171,38,4,04/07/2024
41603,1308,39,4,23/06/2024
41604,3676,20,2,21/10/2024
41605,1531,56,3,24/09/2023
41606,1498,183,1,25/07/2023
41607,3814,123,2,17/12/2023
41608,2758,130,1,20/08/2024
41609,4672,144,2,10/10/2024
41610,2907,99,4,10/06/2024
41611,885,135,2,08/07/2023
41612,503,188,2,11/05/2023
41613,2985,158,1,13/05/2023
41614,4146,35,4,14/05/2024
41615,3594,39,4,04/12/2023
41616,1994,171,3,28/05/2024
41617,225,144,3,30/07/2023
41618,2130,144,2,17/01/2023
41619,2230,152,4,16/03/2024
41620,522,142,1,24/04/2023
41621,4999,16,1,28/10/2023
41622,3432,32,2,02/10/2023
41623,2976,180,3,08/03/2023
41624,4331,71,1,06/03/2024
41625,1491,89,1,29/05/2023
41626,4843,87,1,21/12/2023
41627,2594,2,4,29/05/2024
41628,4139,101,1,10/12/2024
41629,4478,160,1,29/09/2023
41630,1157,43,2,28/10/2023
41631,4499,18,4,13/08/2024
41632,3442,170,1,11/04/2023
41633,4150,125,4,18/02/2024
41634,654,191,2,13/11/2023
41635,2609,110,4,14/05/2024
41636,4875,87,2,26/11/2023
41637,159,9,2,22/03/2024
41638,138,137,2,15/12/2023
41639,533,85,2,19/03/2024
41640,4993,145,2,03/07/2024
41641,3374,5,1,09/04/2023
41642,715,142,3,03/03/2024
41643,3691,152,3,13/09/2023
41644,3146,115,3,16/04/2023
41645,2325,159,1,16/02/2023
41646,421,85,2,09/11/2024
41647,3045,191,3,30/09/2024
41648,2105,154,3,22/09/2023
41649,4665,17,1,03/06/2023
41650,4165,4,4,09/04/2024
41651,3270,135,3,19/06/2023
41652,1176,131,2,11/09/2023
41653,720,169,3,27/09/2023
41654,4284,149,4,30/07/2024
41655,1687,60,4,20/03/2024
41656,3119,78,3,15/03/2023
41657,3572,44,2,24/12/2023
41658,180,166,1,02/07/2023
41659,1773,23,1,24/04/2024
41660,8,110,2,05/09/2024
41661,4256,189,2,06/05/2024
41662,2518,149,4,09/10/2024
41663,4101,131,1,09/08/2023
41664,2888,48,1,25/04/2023
41665,4477,11,4,13/07/2024
41666,2003,141,1,14/06/2023
41667,3756,137,1,11/03/2024
41668,973,179,2,06/09/2024
41669,4400,194,4,13/09/2023
41670,2821,88,2,24/08/2023
41671,3036,23,1,25/12/2023
41672,3743,34,2,01/05/2024
41673,4368,195,2,20/12/2024
41674,4219,154,1,18/06/2023
41675,4607,61,3,25/03/2024
41676,2327,193,3,05/05/2024
41677,3439,93,3,17/02/2023
41678,2839,12,2,02/05/2023
41679,4816,5,3,05/10/2023
41680,1874,60,1,31/07/2024
41681,397,51,3,02/02/2024
41682,2349,52,1,18/07/2023
41683,3466,55,2,26/12/2024
41684,4699,71,2,11/07/2024
41685,4312,99,1,17/11/2023
41686,1,71,3,30/10/2024
41687,1195,47,1,31/12/2024
41688,3041,96,1,12/10/2023
41689,1100,127,4,14/10/2024
41690,3552,156,1,19/11/2023
41691,2672,171,4,10/04/2023
41692,762,57,1,02/12/2024
41693,4363,73,3,20/06/2024
41694,96,163,1,21/03/2023
41695,4017,198,1,19/05/2023
41696,2801,146,3,01/04/2023
41697,1574,196,3,24/10/2023
41698,4408,83,1,14/04/2023
41699,267,198,4,21/05/2024
41700,3665,97,4,07/04/2023
41701,1122,196,1,26/02/2023
41702,2605,49,3,08/09/2024
41703,3206,4,3,02/08/2023
41704,4651,28,4,20/06/2023
41705,1118,64,1,26/06/2024
41706,3252,7,2,08/11/2024
41707,1895,72,2,13/02/2024
41708,2304,99,2,31/03/2023
41709,3006,140,2,10/07/2023
41710,2802,83,3,30/03/2023
41711,3917,170,2,21/02/2024
41712,1653,166,1,28/05/2023
41713,4654,18,4,18/05/2023
41714,4777,28,4,28/01/2023
41715,2438,192,3,19/04/2023
41716,2774,38,3,01/10/2023
41717,4833,96,2,07/10/2023
41718,4046,59,2,10/07/2024
41719,2096,94,1,22/05/2024
41720,2659,160,4,16/07/2024
41721,2843,86,1,17/03/2023
41722,3334,50,4,26/09/2024
41723,2301,197,3,10/03/2023
41724,1727,123,3,27/12/2024
41725,513,199,4,14/12/2024
41726,796,131,1,28/09/2023
41727,4960,183,2,14/03/2023
41728,4252,19,4,24/02/2023
41729,1627,18,2,24/12/2023
41730,3282,158,4,13/12/2024
41731,4420,52,4,12/10/2023
41732,1065,72,1,21/10/2023
41733,362,157,2,13/02/2023
41734,2420,145,4,17/06/2024
41735,2999,147,2,28/06/2023
41736,2683,184,2,05/12/2023
41737,3734,14,3,03/12/2023
41738,752,16,1,22/01/2023
41739,1337,191,1,28/05/2024
41740,1302,79,2,23/05/2023
41741,4418,100,1,17/12/2023
41742,1961,18,1,09/08/2024
41743,4651,101,3,14/12/2024
41744,3106,40,1,09/03/2023
41745,4210,13,1,30/08/2023
41746,2,73,4,19/04/2023
41747,750,120,4,05/09/2024
41748,3080,64,4,18/04/2023
41749,2849,177,4,24/11/2023
41750,3602,118,1,06/04/2023
41751,4669,71,2,28/05/2024
41752,4179,97,4,06/11/2024
41753,1034,152,4,10/01/2023
41754,434,27,2,08/10/2023
41755,618,43,2,17/04/2024
41756,790,138,2,19/01/2023
41757,3623,13,3,27/05/2023
41758,2918,116,2,17/06/2024
41759,4417,189,1,17/03/2024
41760,798,22,1,25/03/2023
41761,1779,54,3,02/09/2024
41762,2927,134,4,23/12/2024
41763,3758,50,2,27/05/2024
41764,3241,149,4,06/09/2023
41765,652,44,1,23/04/2023
41766,1297,198,3,23/05/2024
41767,2754,7,3,03/02/2024
41768,4465,35,4,16/03/2023
41769,472,94,4,12/11/2023
41770,4852,75,2,09/01/2024
41771,1319,64,3,26/02/2023
41772,4975,30,1,18/06/2024
41773,984,186,3,21/03/2024
41774,4744,58,1,30/06/2024
41775,2651,149,4,06/03/2023
41776,3610,41,4,18/09/2024
41777,1612,110,2,24/02/2023
41778,2595,139,1,21/04/2024
41779,207,70,2,11/06/2023
41780,4885,47,4,15/07/2024
41781,3237,153,4,20/10/2023
41782,124,32,2,23/09/2023
41783,4369,155,3,27/10/2023
41784,474,174,2,14/04/2024
41785,354,12,1,05/07/2024
41786,2145,13,4,23/03/2024
41787,537,197,1,04/04/2024
41788,1085,12,3,25/08/2023
41789,1118,177,4,10/08/2024
41790,3028,115,4,11/07/2023
41791,962,163,2,01/12/2024
41792,758,18,2,03/02/2023
41793,2937,195,1,02/09/2024
41794,1789,171,2,05/02/2023
41795,1320,48,4,02/01/2024
41796,682,102,2,30/06/2024
41797,852,154,4,16/07/2023
41798,3910,105,2,11/08/2024
41799,750,193,2,25/05/2024
41800,4266,179,4,22/11/2023
41801,863,99,1,01/10/2023
41802,2347,137,1,12/06/2023
41803,708,160,4,26/04/2024
41804,3968,69,1,21/12/2024
41805,4953,57,1,05/12/2023
41806,2716,190,3,23/04/2023
41807,920,96,4,09/07/2023
41808,2857,159,2,15/03/2024
41809,1341,198,2,03/03/2024
41810,1675,53,3,19/07/2024
41811,264,56,4,03/07/2024
41812,3733,95,2,30/03/2024
41813,480,44,1,10/01/2024
41814,2854,62,2,13/03/2024
41815,1120,60,4,31/08/2023
41816,1418,167,2,18/02/2023
41817,4620,7,3,27/01/2024
41818,3427,180,3,03/06/2023
41819,402,95,1,01/02/2023
41820,1495,45,3,11/08/2024
41821,2700,133,2,10/02/2024
41822,3851,32,2,23/12/2024
41823,3938,78,1,10/05/2023
41824,4629,169,1,29/06/2024
41825,3759,142,1,16/08/2023
41826,3149,136,4,19/08/2024
41827,710,84,4,02/08/2023
41828,3427,169,4,11/03/2024
41829,1940,103,3,23/04/2024
41830,980,10,2,26/09/2023
41831,425,8,3,16/09/2024
41832,4180,52,2,09/05/2024
41833,792,102,3,23/08/2023
41834,4753,180,1,19/12/2024
41835,2949,37,4,26/11/2024
41836,4153,36,2,05/10/2024
41837,1636,149,2,21/06/2024
41838,3784,172,2,16/05/2023
41839,969,175,3,22/01/2024
41840,4497,66,3,25/12/2023
41841,952,94,2,22/08/2024
41842,522,147,1,18/08/2024
41843,1975,79,1,15/06/2024
41844,1883,152,1,29/12/2023
41845,4613,106,4,20/11/2024
41846,4545,88,2,31/12/2024
41847,3132,179,1,30/09/2023
41848,3152,1,2,17/01/2023
41849,4096,107,1,30/03/2024
41850,2654,18,2,22/05/2024
41851,2475,115,4,04/02/2024
41852,3625,179,2,15/08/2023
41853,522,39,1,04/02/2024
41854,4322,187,2,27/07/2023
41855,4197,11,3,16/10/2023
41856,4652,156,1,25/01/2024
41857,223,139,2,05/04/2024
41858,1750,181,1,11/10/2023
41859,2799,96,2,10/04/2024
41860,2476,162,4,16/07/2024
41861,3137,185,4,29/09/2023
41862,3326,105,1,21/12/2024
41863,882,1,1,22/03/2023
41864,2342,143,1,16/08/2023
41865,221,152,2,19/04/2024
41866,2361,168,4,04/02/2023
41867,4678,185,4,16/02/2024
41868,3649,194,1,08/03/2023
41869,252,70,1,21/06/2023
41870,1788,194,4,30/03/2024
41871,280,199,2,26/01/2024
41872,4390,67,2,18/12/2024
41873,4275,24,1,13/12/2024
41874,2237,51,2,10/09/2023
41875,2102,126,3,02/11/2023
41876,3650,184,3,08/03/2024
41877,1651,72,4,05/01/2023
41878,2364,44,3,04/05/2023
41879,2231,189,4,30/09/2023
41880,3332,26,3,23/05/2023
41881,24,65,3,08/06/2024
41882,4947,1,3,04/08/2023
41883,256,124,3,15/01/2023
41884,1238,3,3,19/05/2024
41885,3943,106,4,01/10/2023
41886,3568,196,3,25/05/2023
41887,1064,78,3,09/07/2023
41888,795,158,2,24/04/2023
41889,1487,103,1,06/02/2023
41890,2484,33,4,01/10/2024
41891,1235,113,4,11/11/2023
41892,3986,21,3,01/07/2024
41893,2855,143,4,06/05/2024
41894,1995,63,4,03/06/2024
41895,2334,188,2,06/08/2024
41896,2292,47,4,02/04/2023
41897,762,95,4,20/10/2023
41898,4239,193,1,11/11/2023
41899,1785,51,3,20/04/2024
41900,320,33,4,07/12/2023
41901,3993,126,1,23/07/2024
41902,4529,108,3,22/04/2023
41903,3651,116,4,13/12/2023
41904,4218,100,2,28/06/2024
41905,4890,137,2,26/09/2023
41906,2780,31,3,13/03/2024
41907,4846,157,1,12/02/2024
41908,3616,77,3,08/05/2024
41909,1997,138,4,10/03/2024
41910,1297,137,1,23/02/2024
41911,3246,45,2,09/04/2023
41912,2286,3,3,25/11/2024
41913,110,82,4,26/12/2024
41914,412,123,2,23/09/2024
41915,71,155,1,25/03/2024
41916,3728,160,2,24/04/2023
41917,718,8,3,10/12/2023
41918,2471,146,4,19/11/2023
41919,2289,154,1,03/04/2023
41920,3675,80,2,25/02/2023
41921,719,60,2,15/03/2024
41922,127,123,2,29/07/2024
41923,426,4,2,17/02/2023
41924,2326,33,3,28/01/2023
41925,2542,31,3,22/06/2024
41926,2436,161,2,22/12/2024
41927,2819,70,3,18/05/2024
41928,536,143,3,19/05/2024
41929,3534,167,4,15/10/2024
41930,2335,159,2,04/01/2023
41931,2493,73,2,13/05/2023
41932,1145,124,2,06/05/2024
41933,1722,32,2,23/07/2023
41934,3491,64,3,05/10/2024
41935,3871,166,4,23/05/2023
41936,1780,170,4,04/01/2024
41937,3148,53,4,25/02/2023
41938,906,140,2,30/08/2024
41939,2132,163,3,21/02/2023
41940,2924,79,4,24/09/2023
41941,1848,52,1,20/10/2024
41942,307,107,2,24/12/2023
41943,3517,92,3,19/02/2023
41944,3731,96,2,18/03/2023
41945,4433,115,2,12/11/2023
41946,517,190,4,24/09/2023
41947,101,105,4,04/07/2023
41948,2148,151,1,06/08/2023
41949,2221,129,4,29/08/2023
41950,2830,80,1,03/08/2024
41951,1909,187,1,18/07/2024
41952,28,175,4,18/04/2023
41953,4853,20,3,12/07/2024
41954,3337,17,2,18/10/2023
41955,2363,25,3,21/11/2024
41956,4134,68,4,17/08/2023
41957,3677,92,2,23/05/2023
41958,3225,193,3,11/10/2024
41959,2376,125,3,22/08/2023
41960,48,78,2,23/06/2023
41961,3714,22,2,15/12/2024
41962,6,15,1,24/04/2024
41963,770,69,3,19/06/2023
41964,1363,143,2,13/06/2024
41965,3341,116,3,25/01/2024
41966,817,63,2,08/10/2023
41967,3829,175,3,17/07/2023
41968,8,162,2,09/03/2024
41969,4873,93,4,29/06/2024
41970,4759,86,4,08/11/2023
41971,2533,16,3,27/07/2024
41972,2760,71,1,13/05/2023
41973,329,193,3,27/09/2024
41974,4496,51,1,18/11/2023
41975,4876,7,3,06/06/2023
41976,1913,114,1,27/02/2023
41977,2386,8,4,28/10/2024
41978,3981,1,4,24/09/2024
41979,2467,160,4,15/03/2024
41980,3038,89,1,06/02/2023
41981,1195,124,3,24/08/2024
41982,101,173,1,23/04/2024
41983,2462,136,2,25/03/2023
41984,323,119,2,23/03/2023
41985,4125,63,4,25/04/2024
41986,3650,100,1,25/12/2023
41987,4847,197,2,15/02/2023
41988,3077,47,1,07/05/2023
41989,607,37,2,11/10/2023
41990,517,128,1,19/05/2023
41991,1109,63,2,12/04/2024
41992,4336,105,1,22/04/2023
41993,839,59,1,24/05/2024
41994,1122,200,3,16/10/2023
41995,3966,130,4,06/10/2023
41996,3342,96,4,12/12/2024
